-1.129000146912838787e+00,2.551112656345999596e-05,3.265926589035572647e-05
-1.111100144599250772e+00,7.620122385043615054e-05,7.289747044625372041e-05
-1.093200142285662757e+00,2.295970505160616071e-04,2.414196600526441472e-04
-1.075300139972074742e+00,6.328972028719626053e-04,7.227318892552014873e-04
-1.057400137658486727e+00,1.587726919710541473e-03,1.899405201837567336e-03
-1.039500135344898712e+00,3.632734949102878197e-03,4.399205439289233244e-03
-1.021600133031310698e+00,7.603193111651362912e-03,9.038105873065804818e-03
-1.003700130717722683e+00,1.460621614070878316e-02,1.660360636880445218e-02
-9.858001284041346679e-01,2.585550177576553810e-02,2.753843532792354942e-02
-9.679001260905466530e-01,4.236373545450905498e-02,4.170376747405860063e-02
-9.500001237769586382e-01,6.458013183203227536e-02,5.838534249047071245e-02
-9.321001214633706233e-01,9.212955990150015206e-02,7.653954907530995111e-02
-9.142001191497826085e-01,1.237962447845669250e-01,9.513019726618261729e-02
-8.963001168361945936e-01,1.577848701410598520e-01,1.134161781045035511e-01
-8.784001145226065788e-01,1.921434240903642787e-01,1.311180668689320428e-01
-8.605001122090185639e-01,2.251469712799429590e-01,1.483713895398804661e-01
-8.426001098954305490e-01,2.554946901487775146e-01,1.653677228991554116e-01
-8.247001075818425342e-01,2.823391745631420036e-01,1.818138112643705173e-01
-8.068001052682545193e-01,3.053080873561788700e-01,1.966913801945810725e-01
-7.889001029546665045e-01,3.246401368901133955e-01,2.087664639782089715e-01
-7.710001006410784896e-01,3.413361148811005497e-01,2.176268904519544911e-01
-7.531000983274904748e-01,3.570278992682148766e-01,2.243244599008473728e-01
-7.352000960139024599e-01,3.733531791219339424e-01,2.308803732807789555e-01
-7.173000937003144450e-01,3.910301216874623731e-01,2.389792615171172918e-01
-6.994000913867265412e-01,4.092458206127920772e-01,2.490256399492890849e-01
-6.815000890731385264e-01,4.259571763982598624e-01,2.604162488927129759e-01
-6.636000867595505115e-01,4.391049998429623069e-01,2.726886210960360324e-01
-6.457000844459624966e-01,4.479762821433354580e-01,2.863335107985871542e-01
-6.278000821323744818e-01,4.537095074511633408e-01,3.023640825568828516e-01
-6.099000798187864669e-01,4.585296431145289286e-01,3.209417954500110026e-01
-5.920000775051984521e-01,4.642698397224709894e-01,3.403381747961283232e-01
-5.741000751916104372e-01,4.712572583257115255e-01,3.573294387591938182e-01
-5.562000728780224224e-01,4.782875461191600786e-01,3.688954062099621956e-01
-5.383000705644344075e-01,4.835464339096296471e-01,3.738804268419518850e-01
-5.204000682508463926e-01,4.857199703830202830e-01,3.732142712609721746e-01
-5.025000659372583778e-01,4.846057728691463562e-01,3.686287294115063173e-01
-4.846000636236703629e-01,4.810651147048667919e-01,3.612979088043647424e-01
-4.667000613100823481e-01,4.765847711050299473e-01,3.517368966525488139e-01
-4.488000589964943332e-01,4.727726257126302345e-01,3.407050450286280285e-01
-4.309000566829063184e-01,4.709523703562747965e-01,3.298651286752064538e-01
-4.130000543693183035e-01,4.718845504212362263e-01,3.215849667257829059e-01
-3.951000520557302886e-01,4.755645323850000161e-01,3.181766868329556353e-01
-3.772000497421422738e-01,4.810234619645209486e-01,3.209185309797734087e-01
-3.593000474285542589e-01,4.861613827741171345e-01,3.290679272104440889e-01
-3.414000451149662441e-01,4.878462203421435328e-01,3.393416818321384198e-01
-3.235000428013782292e-01,4.825637068015842246e-01,3.464547914578799404e-01
-3.056000404877902143e-01,4.675981800259257359e-01,3.449238631368071184e-01
-2.877000381742021995e-01,4.422417363095478837e-01,3.316611229239394554e-01
-2.698000358606142957e-01,4.083204824601173732e-01,3.080078978149968782e-01
-2.519000335470262808e-01,3.696611945639538543e-01,2.794989068300710588e-01
-2.340000312334382659e-01,3.307881877943636972e-01,2.530150945902044923e-01
-2.161000289198502511e-01,2.956198099045803662e-01,2.332841987089310232e-01
-1.982000266062622362e-01,2.669170419934576710e-01,2.212411397785082612e-01
-1.803000242926742214e-01,2.469561794952812583e-01,2.149369546478281379e-01
-1.624000219790862065e-01,2.398104300649142040e-01,2.120018801761637539e-01
-1.445000196654981917e-01,2.556269651357392370e-01,2.131013980431371302e-01
-1.266000173519101768e-01,3.163058661961504203e-01,2.275343577343158230e-01
-1.087000150383221619e-01,4.588986438769022680e-01,2.824591052235148059e-01
-9.080001272473414708e-02,7.290674536170360653e-01,4.324107431790026324e-01
-7.290001041114613223e-02,1.157494699408895045e+00,7.542122545653826560e-01
-5.500000809755811737e-02,1.723423460520011830e+00,1.305597977709330282e+00
-3.710000578397010251e-02,2.328432340239346310e+00,2.049381513779074737e+00
-1.920000347038208766e-02,2.811624367927029411e+00,2.800734359540829388e+00
-1.300001156794072799e-03,3.015424608810285623e+00,3.279998622730022628e+00
1.660000115679394206e-02,2.867891191334009271e+00,3.275528846458934051e+00
3.450000347038195692e-02,2.423561584180959461e+00,2.792603280794980325e+00
5.240000578396997177e-02,1.831472880998925579e+00,2.048352684163523563e+00
7.030000809755798663e-02,1.255486813539209878e+00,1.318057856519036619e+00
8.820001041114600149e-02,8.042179150156597567e-01,7.772636288668064442e-01
1.061000127247340163e-01,5.091163816588372137e-01,4.574759075715723045e-01
1.240000150383220312e-01,3.461736557956583971e-01,3.026045749847660615e-01
1.419000173519100461e-01,2.714489766913028568e-01,2.419664807961666442e-01
1.598000196654980609e-01,2.460036137791282440e-01,2.265331963803450255e-01
1.777000219790860758e-01,2.444017121021587191e-01,2.308885408174164156e-01
1.956000242926740906e-01,2.530830103129476649e-01,2.436345687529901105e-01
2.135000266062621055e-01,2.660769384207271049e-01,2.600288340302779333e-01
2.314000289198501203e-01,2.816254070110980057e-01,2.787872857525944825e-01
2.493000312334381352e-01,3.000922415888135353e-01,3.005831652663298881e-01
2.672000335470261501e-01,3.225763320940825962e-01,3.266985820241375960e-01
2.851000358606141649e-01,3.498930495492358350e-01,3.582679416412337670e-01
3.030000381742021798e-01,3.819413294086107524e-01,3.964726819718204509e-01
3.209000404877901946e-01,4.175464687200289293e-01,4.423557499670218163e-01
3.388000428013782095e-01,4.547031323731862695e-01,4.951635395660497485e-01
3.567000451149662243e-01,4.909275136041012511e-01,5.509259666459833671e-01
3.746000474285542392e-01,5.234288974442283804e-01,6.038096977124152165e-01
3.925000497421422541e-01,5.491504864360632343e-01,6.491835713665061736e-01
